	mass A					
t	x	y	θ	ω	α	
6.231	5.518	304.0	-271.0	-15.14	65.13
6.264	7.910	304.0	-271.5	-12.92	54.80
6.297	10.08	303.8	-271.9	-11.64	47.90
6.331	12.02	303.6	-272.3	-9.793	49.89
6.364	13.54	303.7	-272.6	-8.140	56.54
6.397	14.90	303.7	-272.8	-6.259	55.80
6.431	15.76	303.7	-273.0	-4.183	65.86
6.464	16.39	303.8	-273.1	-2.086	51.98
6.497	16.50	303.8	-273.1	-0.437	57.63
6.531	16.54	303.8	-273.1	1.384	61.46
6.564	16.01	303.8	-273.0	3.948	67.21
6.597	15.14	303.7	-272.9	5.785	47.28
6.631	13.96	303.8	-272.6	7.141	29.39
6.664	12.61	303.8	-272.4	7.739	27.78
6.697	11.22	303.8	-272.1	8.820	25.29
6.730	9.494	303.8	-271.8	9.697	24.66
6.764	7.794	303.8	-271.5	10.21	23.40
6.797	5.881	303.7	-271.1	11.36	25.51
6.830	3.777	303.7	-270.7	11.97	7.694
6.864	1.651	303.7	-270.3	11.85	-2.812
6.897	-0.407	303.7	-269.9	11.71	-13.63
6.930	-2.487	303.7	-269.5	11.08	-4.222
6.964	-4.321	303.7	-269.2	11.12	1.480
6.997	-6.420	303.9	-268.8	11.53	4.016
7.030	-8.402	303.9	-268.4	11.19	-11.84
7.064	-10.38	303.8	-268.0	10.83	-15.56
7.097	-12.23	303.7	-267.7	10.12	-21.77
7.130	-13.95	303.6	-267.4	9.377	-29.48
7.164	-15.54	303.6	-267.1	8.214	-32.35
7.197	-16.85	303.5	-266.8	7.091	-32.46
7.230	-18.04	303.4	-266.6	6.159	-37.97
7.264	-19.02	303.3	-266.4	4.574	-42.57
7.297	-19.66	303.4	-266.3	3.187	-37.77
7.330	-20.15	303.3	-266.2	2.168	-38.08
7.364	-20.42	303.3	-266.1	0.661	-32.79
7.397	-20.38	303.3	-266.2	-0.192	-13.38
7.430	-20.36	303.3	-266.2	-9.808E-2	-28.71
7.463	-20.35	303.3	-266.2	-1.840	-43.01
7.497	-19.70	303.3	-266.3	-3.503	-26.31
7.530	-19.10	303.3	-266.4	-3.309	-5.781
7.563	-18.54	303.4	-266.5	-3.809	-1.338
7.597	-17.76	303.4	-266.6	-3.668	-9.843
7.630	-17.24	303.4	-266.7	-4.031	-17.88
7.663	-16.34	303.5	-266.9	-5.244	-25.08
7.697	-15.39	303.6	-267.1	-5.568	-6.483
7.730	-14.38	303.6	-267.3	-5.710	-2.238
7.763	-13.38	303.7	-267.5	-5.680	1.065
7.797	-12.37	303.7	-267.7	-5.651	1.136
7.830	-11.38	303.8	-267.9	-5.597	1.164
7.863	-10.39	303.8	-268.0	-5.574	7.274
7.897	-9.411	303.9	-268.2	-5.171	9.369
7.930	-8.569	303.9	-268.4	-4.829	9.996
7.963	-7.706	304.0	-268.5	-4.616	16.92
7.997	-6.935	303.8	-268.7	-3.707	20.35
8.030	-6.394	303.9	-268.8	-3.109	20.05
8.063	-5.836	303.9	-268.9	-2.559	7.934
8.097	-5.490	304.0	-269.0	-2.351	24.14
8.130	-5.006	303.9	-269.1	-1.343	22.86
8.163	-5.015	303.9	-269.1	-0.322	23.27
8.197	-4.892	303.9	-269.1	-0.171	0.487
8.230	-4.954	303.9	-269.1	-3.299E-2	-1.543
8.263	-4.880	303.9	-269.1	-0.453	
8.296	-4.794	303.9	-269.1		0
